"","koi_score","koi_fpflag_ss","koi_fpflag_nt","koi_fpflag_ec","koi_fpflag_co","koi_depth","koi_period","koi_teq","koi_model_snr","k9.cluster"
"6016",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,3.03294026852283,-0.155274633548677,-0.613946269262962,2.44882418074938,7
"6017",-1.02836408369559,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,2.72973245358437,-0.417014270876269,0.779059551951525,0.404501723656398,7
"6018",-1.0304601588715,-0.598677763004016,-0.360148364045629,2.5456773782306,-0.523576235943423,-0.307124931145487,-0.422591592279758,1.07953535462937,-0.337642605548357,5
"6019",0.965003408594106,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.306867467953497,-0.40489431088506,-0.00458134143229368,-0.337642605548357,3
"6020",0.61705492939317,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.306431576781942,-0.227278129046321,-0.381978949595666,-0.33939929876882,3
"6021",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,1.82909028290816,-0.391450135522395,-0.736540396755523,0.238669883644731,2
"6022",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,1.15274046506755,-0.282069594586166,-0.469717883977597,2.62742132482974,2
"6023",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,2.34078340819728,-0.00150866034880153,-0.648801462373592,2.75238076924531,7
"6024",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,1.55534104714619,-0.371420022521653,0.217770752549311,6.0884583077851,6
"6025",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.480258582622882,-0.321719471834388,-0.345921853274325,0.884078972842681,2
"6026",1.06561501703775,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.307251866486653,-0.398458062232148,-0.0129946639072733,-0.338345282836542,3
"6027",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.275667719097231,-0.391066875928369,1.5470757035961,0.241129254153379,2
"6028",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,3.78700804524774,-0.191014218587796,-0.681252849062799,3.11461091130469,7
"6029",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,5.95341111793798,-0.38603408430429,1.73457260446707,1.39246599084455,7
"6030",0.122381187878587,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.30709738857146,-0.153539327526895,-0.499765464245381,-0.336003025209259,3
"6031",-1.0304601588715,-0.598677763004016,2.77627762328478,-0.392772412055401,-0.523576235943423,3.38620371799694,-0.422320384549605,0.12041659248169,0.597386639263189,7
"6032",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.288658067653871,-0.410157309035884,0.685311101516037,0.0619465456661962,2
"6033",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,1.13214340970838,-0.395107928957802,0.25142404244923,0.238669883644731,2
"6034",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,1.96943766012296,-0.420011866104479,0.131233721378092,0.879628683350842,2
"6035",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.327481121999467,-0.407525292408491,0.587956941448416,0.356134103652995,2
"6036",0.723954763364542,-0.598677763004016,-0.360148364045629,-0.392772412055401,-0.523576235943423,-0.304006632764366,3.57797921535404,-1.05865045722617,-0.335300347921074,9
"6037",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,1.18794705969311,-0.350977125738387,-0.226933435413899,2.02311885699061,2
"6038",-0.324082824590083,-0.598677763004016,-0.360148364045629,-0.392772412055401,1.90969676528739,-0.306569289652076,-0.417861868531957,5.836668262625,-0.339516411650184,1
"6039",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.0492292741357211,-0.401085988900895,0.176906043385124,0.170275960928055,2
"6040",-1.0304601588715,1.67013359431523,-0.360148364045629,-0.392772412055401,-0.523576235943423,0.120085539577698,-0.374278702269636,-0.25457720926026,0.172266879911246,2
"6041",-1.0304601588715,-0.598677763004016,2.77627762328478,-0.392772412055401,1.90969676528739,-0.305402921517202,-0.420266513138701,0.935306969344004,-0.302157402495013,4
