koi_pdisposition,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad
FALSE POSITIVE,1,0,0,0,13.01
CANDIDATE,0,0,0,0,4.2
FALSE POSITIVE,0,1,0,0,0.77
FALSE POSITIVE,0,0,1,0,8.02
FALSE POSITIVE,1,0,1,0,1.5
FALSE POSITIVE,0,1,0,0,4.52
CANDIDATE,0,0,0,0,2.03
CANDIDATE,0,0,0,0,1.72
FALSE POSITIVE,0,0,1,0,80.02
FALSE POSITIVE,1,0,1,0,41.72
FALSE POSITIVE,0,0,1,0,282.86
FALSE POSITIVE,0,0,0,1,0.85
FALSE POSITIVE,0,0,1,0,104.17
FALSE POSITIVE,0,0,1,0,23.38
CANDIDATE,0,0,0,0,2.24
FALSE POSITIVE,0,0,1,0,1183.06
FALSE POSITIVE,0,0,1,0,41.66
FALSE POSITIVE,0,1,0,0,4.41
CANDIDATE,0,0,0,0,1.68
CANDIDATE,0,0,0,0,2.25
CANDIDATE,0,0,0,0,2.8
FALSE POSITIVE,0,0,1,0,39.24
CANDIDATE,0,0,0,0,2.24
CANDIDATE,0,0,0,0,3.15
CANDIDATE,0,0,0,0,1.41
FALSE POSITIVE,1,0,0,0,1.57
CANDIDATE,0,0,0,0,1.25
CANDIDATE,0,0,0,0,2.18
CANDIDATE,0,0,0,0,1.58
FALSE POSITIVE,0,1,0,0,7.23
CANDIDATE,0,0,0,0,0.8
FALSE POSITIVE,0,0,1,1,48.52
FALSE POSITIVE,0,0,1,0,54.38
FALSE POSITIVE,0,0,1,0,93.01
FALSE POSITIVE,0,0,1,0,38.49
CANDIDATE,0,0,0,0,1.34
CANDIDATE,0,0,0,0,1.06
FALSE POSITIVE,0,0,1,0,42.78
CANDIDATE,0,0,0,0,1.7
CANDIDATE,0,0,0,0,1.33
CANDIDATE,0,0,0,0,1.6
CANDIDATE,0,0,0,0,1.35
FALSE POSITIVE,0,0,1,0,75.82
FALSE POSITIVE,0,0,1,0,50.2
CANDIDATE,0,0,0,0,2.12
CANDIDATE,0,0,0,0,1.8
FALSE POSITIVE,1,0,0,0,5.15
CANDIDATE,0,0,0,0,1.94
FALSE POSITIVE,1,1,0,1,0.85
CANDIDATE,0,0,0,0,1.32
CANDIDATE,0,0,0,0,3.78
CANDIDATE,0,0,0,0,1.57
FALSE POSITIVE,0,0,1,0,101.13
FALSE POSITIVE,0,0,1,0,50.31
FALSE POSITIVE,0,0,1,0,46.0
FALSE POSITIVE,1,0,1,1,45.95
FALSE POSITIVE,0,1,0,0,463.05
CANDIDATE,0,0,0,0,4.05
FALSE POSITIVE,0,0,1,0,21.86
CANDIDATE,0,0,0,0,2.33
FALSE POSITIVE,1,0,1,1,43.01
CANDIDATE,0,0,0,0,1.69
CANDIDATE,0,0,0,0,2.14
CANDIDATE,0,0,0,0,0.9
FALSE POSITIVE,0,1,0,0,2.08
FALSE POSITIVE,0,1,0,0,5.7
CANDIDATE,0,0,0,0,2.36
CANDIDATE,0,0,0,0,36.05
FALSE POSITIVE,1,1,0,1,75.22
FALSE POSITIVE,0,0,1,0,48.01
FALSE POSITIVE,0,1,0,0,3.74
FALSE POSITIVE,0,1,0,0,0.82
FALSE POSITIVE,0,1,0,0,67.0
FALSE POSITIVE,1,1,0,1,5.04
CANDIDATE,0,0,0,0,1.86
CANDIDATE,0,0,0,0,29.77
FALSE POSITIVE,1,0,1,0,23.42
FALSE POSITIVE,1,0,1,0,594.32
FALSE POSITIVE,1,0,1,0,1.24
FALSE POSITIVE,1,0,1,1,59.57
CANDIDATE,0,0,0,0,1.18
FALSE POSITIVE,1,0,1,1,84.63
FALSE POSITIVE,0,0,1,0,51.08
FALSE POSITIVE,0,0,1,0,22.87
FALSE POSITIVE,1,0,1,0,126.54
CANDIDATE,0,0,0,0,1.16
FALSE POSITIVE,0,0,1,0,54.53
FALSE POSITIVE,0,1,0,0,25.95
FALSE POSITIVE,1,0,1,0,1044.28
FALSE POSITIVE,0,0,1,0,51.67
FALSE POSITIVE,1,1,0,1,34.03
FALSE POSITIVE,0,1,0,0,156.15
FALSE POSITIVE,1,0,1,0,25.8
CANDIDATE,0,0,0,0,5.8
FALSE POSITIVE,0,1,0,0,50.7
CANDIDATE,0,0,0,0,2.36
FALSE POSITIVE,1,0,1,0,27.42
FALSE POSITIVE,0,0,1,0,56.89
FALSE POSITIVE,1,0,1,1,28.76
CANDIDATE,0,0,0,0,6.67
FALSE POSITIVE,1,0,1,1,1.46
FALSE POSITIVE,1,0,1,0,32.67
FALSE POSITIVE,0,0,1,0,46.24
FALSE POSITIVE,0,0,1,0,39.18
FALSE POSITIVE,0,0,1,0,31.9
FALSE POSITIVE,0,0,1,0,40.63
FALSE POSITIVE,0,0,1,0,51.9
FALSE POSITIVE,0,1,0,0,73.07
FALSE POSITIVE,1,0,1,1,34.84
FALSE POSITIVE,0,0,1,0,12.85
FALSE POSITIVE,1,0,1,1,39.32
FALSE POSITIVE,0,0,1,0,63.68
CANDIDATE,0,0,0,0,1.79
FALSE POSITIVE,0,0,1,0,135.99
FALSE POSITIVE,1,0,1,1,28.64
FALSE POSITIVE,1,0,1,1,27.86
CANDIDATE,0,0,0,0,12.28
FALSE POSITIVE,1,0,1,0,23.05
FALSE POSITIVE,0,0,1,1,15.14
FALSE POSITIVE,1,0,1,0,26.22
FALSE POSITIVE,0,1,0,0,29.26
FALSE POSITIVE,0,0,1,0,63.57
CANDIDATE,0,0,0,0,2.76
CANDIDATE,0,0,0,0,9.09
FALSE POSITIVE,0,0,1,0,67.94
CANDIDATE,0,0,0,0,11.49
CANDIDATE,0,0,0,0,11.17
CANDIDATE,0,0,0,0,1.14
FALSE POSITIVE,0,0,1,1,5.67
FALSE POSITIVE,0,0,1,0,43.07
FALSE POSITIVE,0,0,1,0,54.55
FALSE POSITIVE,0,0,1,0,39.16
FALSE POSITIVE,0,0,1,0,13.68
FALSE POSITIVE,0,1,0,0,27.35
FALSE POSITIVE,0,0,1,0,63.46
FALSE POSITIVE,1,0,1,0,7.97
FALSE POSITIVE,1,0,1,1,17.63
CANDIDATE,0,0,0,0,2.58
CANDIDATE,0,0,0,0,1.48
CANDIDATE,0,0,0,0,2.23
CANDIDATE,0,0,0,0,4.74
FALSE POSITIVE,1,0,0,1,21.72
CANDIDATE,0,0,0,0,1.29
FALSE POSITIVE,1,0,0,0,1.69
CANDIDATE,0,0,0,0,0.46
CANDIDATE,0,0,0,0,1.25
FALSE POSITIVE,0,0,1,0,62.52
CANDIDATE,0,0,0,0,9.17
FALSE POSITIVE,0,0,1,0,37.24
FALSE POSITIVE,0,0,1,0,29.95
CANDIDATE,0,0,0,0,1.57
FALSE POSITIVE,0,1,0,0,134.5
FALSE POSITIVE,0,0,1,0,26.65
FALSE POSITIVE,1,0,1,1,34.45
FALSE POSITIVE,1,0,1,0,35.53
FALSE POSITIVE,0,1,0,0,18.98
FALSE POSITIVE,1,1,0,0,2.52
FALSE POSITIVE,0,0,1,0,43.5
FALSE POSITIVE,1,0,1,0,25.43
FALSE POSITIVE,1,0,1,1,22.15
FALSE POSITIVE,1,0,1,1,44.7
FALSE POSITIVE,0,1,0,0,2.9
CANDIDATE,0,0,0,0,5.87
CANDIDATE,0,0,0,0,10.0
FALSE POSITIVE,1,1,0,1,3.48
FALSE POSITIVE,1,0,1,1,23.25
CANDIDATE,0,0,0,0,1.9
CANDIDATE,0,0,0,0,2.42
FALSE POSITIVE,0,0,1,0,24.15
FALSE POSITIVE,0,0,1,0,24.01
FALSE POSITIVE,0,0,1,0,77.23
CANDIDATE,0,0,0,0,12.74
CANDIDATE,0,0,0,0,2.52
CANDIDATE,0,0,0,0,10.31
FALSE POSITIVE,0,0,1,0,43.7
FALSE POSITIVE,0,0,1,0,144.5
FALSE POSITIVE,1,0,1,0,27.85
FALSE POSITIVE,0,1,0,0,44.79
FALSE POSITIVE,1,1,0,1,4.98
FALSE POSITIVE,0,0,1,0,34.74
FALSE POSITIVE,1,0,1,1,670.04
CANDIDATE,0,0,0,0,5.5
CANDIDATE,0,0,0,0,2.55
CANDIDATE,0,0,0,0,2.69
FALSE POSITIVE,1,0,0,0,41.62
FALSE POSITIVE,1,1,0,1,2.06
FALSE POSITIVE,0,0,1,0,62.52
FALSE POSITIVE,0,0,1,0,62.25
CANDIDATE,0,0,0,0,60.47
FALSE POSITIVE,1,0,1,1,378.61
FALSE POSITIVE,0,0,1,0,14.78
FALSE POSITIVE,1,0,0,1,0.87
FALSE POSITIVE,0,0,1,0,8.0
FALSE POSITIVE,1,0,1,1,49.33
CANDIDATE,0,0,0,0,7.31
CANDIDATE,0,0,0,0,14.0
FALSE POSITIVE,0,0,1,0,66.14
FALSE POSITIVE,1,0,1,0,24.73
FALSE POSITIVE,1,0,1,1,2.62
CANDIDATE,0,0,0,0,1.51
CANDIDATE,0,0,0,0,23.28
FALSE POSITIVE,0,1,0,0,82.26
FALSE POSITIVE,0,1,0,0,62.38
FALSE POSITIVE,1,0,0,0,2.58
FALSE POSITIVE,0,0,1,0,115.31
FALSE POSITIVE,0,0,1,0,108.54
FALSE POSITIVE,1,0,1,1,85.84
FALSE POSITIVE,0,0,1,0,5.19
CANDIDATE,0,0,0,0,1.0
FALSE POSITIVE,0,0,1,0,27.47
FALSE POSITIVE,0,0,1,0,46.38
FALSE POSITIVE,0,0,1,0,46.33
FALSE POSITIVE,0,0,1,0,77.18
CANDIDATE,0,0,0,0,0.72
FALSE POSITIVE,0,1,0,0,21.42
FALSE POSITIVE,0,0,1,0,106.66
FALSE POSITIVE,1,0,1,1,40.83
FALSE POSITIVE,0,0,1,0,146.63
FALSE POSITIVE,1,0,0,0,31.39
FALSE POSITIVE,0,1,0,0,1.53
FALSE POSITIVE,0,0,1,0,22.76
FALSE POSITIVE,0,0,1,0,54.23
CANDIDATE,0,0,0,0,0.44
CANDIDATE,0,0,0,0,95.19
FALSE POSITIVE,0,0,1,0,9.69
FALSE POSITIVE,0,0,1,0,25.41
CANDIDATE,0,0,0,0,1.5
CANDIDATE,0,0,0,0,2.79
FALSE POSITIVE,0,0,1,0,100.2
FALSE POSITIVE,0,0,1,0,27.77
FALSE POSITIVE,0,0,1,0,89.85
FALSE POSITIVE,1,0,1,1,510.48
FALSE POSITIVE,0,0,1,0,54.29
FALSE POSITIVE,0,0,1,0,43.21
FALSE POSITIVE,0,0,1,0,38.95
FALSE POSITIVE,0,0,1,0,39.34
FALSE POSITIVE,1,0,1,0,215.89
FALSE POSITIVE,1,1,0,1,0.82
FALSE POSITIVE,0,0,1,0,21.5
FALSE POSITIVE,0,0,1,0,37.5
CANDIDATE,0,0,0,0,72.16
FALSE POSITIVE,0,1,0,0,74.83
FALSE POSITIVE,1,0,1,0,23.55
FALSE POSITIVE,0,1,0,0,55.58
FALSE POSITIVE,1,0,1,1,19.46
FALSE POSITIVE,1,0,1,0,31.84
FALSE POSITIVE,1,1,0,1,28.57
CANDIDATE,0,0,0,0,1.45
FALSE POSITIVE,1,0,1,0,1680.99
FALSE POSITIVE,1,0,0,0,0.54
FALSE POSITIVE,1,1,0,0,1.85
FALSE POSITIVE,1,0,1,1,2.93
CANDIDATE,0,0,0,0,2.21
CANDIDATE,0,0,0,0,1.21
FALSE POSITIVE,0,0,1,0,345.7
CANDIDATE,0,0,0,0,0.94
FALSE POSITIVE,0,1,0,0,118.11
FALSE POSITIVE,0,0,1,0,22.98
FALSE POSITIVE,0,0,1,0,136.47
FALSE POSITIVE,0,0,1,0,49.6
CANDIDATE,0,0,0,0,0.63
FALSE POSITIVE,1,1,0,1,1.06
FALSE POSITIVE,0,1,0,0,23.76
FALSE POSITIVE,0,0,1,0,37.62
FALSE POSITIVE,0,0,1,0,10.3
FALSE POSITIVE,1,1,0,1,23.0
FALSE POSITIVE,0,1,0,0,26.31
CANDIDATE,0,0,0,0,0.99
CANDIDATE,0,0,0,0,1.04
CANDIDATE,0,0,0,0,0.94
CANDIDATE,0,0,0,0,1.15
FALSE POSITIVE,0,0,1,0,43.71
FALSE POSITIVE,0,0,1,0,70.67
FALSE POSITIVE,1,0,1,1,46.24
FALSE POSITIVE,1,0,1,0,60.45
FALSE POSITIVE,0,0,1,0,108.78
FALSE POSITIVE,0,0,1,0,42.69
FALSE POSITIVE,0,0,1,0,101.41
FALSE POSITIVE,1,0,0,1,0.7
FALSE POSITIVE,1,0,1,0,8.6
FALSE POSITIVE,0,0,1,0,928.96
FALSE POSITIVE,0,0,1,0,100.39
FALSE POSITIVE,0,0,1,0,2674.69
FALSE POSITIVE,0,1,0,1,60.5
FALSE POSITIVE,0,0,1,1,0.49
FALSE POSITIVE,0,0,1,0,36.92
FALSE POSITIVE,0,0,1,0,7.23
FALSE POSITIVE,0,0,1,0,7.13
FALSE POSITIVE,0,1,0,0,56.3
FALSE POSITIVE,1,0,1,0,1.39
FALSE POSITIVE,1,0,1,1,32.12
CANDIDATE,0,0,0,0,1.46
FALSE POSITIVE,1,0,1,0,7.86
FALSE POSITIVE,0,0,1,0,39.52
FALSE POSITIVE,1,0,1,1,36.16
FALSE POSITIVE,0,0,1,0,71.52
FALSE POSITIVE,0,0,1,0,173.18
FALSE POSITIVE,0,0,1,0,533.08
FALSE POSITIVE,1,0,1,1,251.93
CANDIDATE,0,0,0,0,2.65
CANDIDATE,0,0,0,0,3.61
FALSE POSITIVE,0,1,0,0,63.42
FALSE POSITIVE,0,0,1,0,44.24
FALSE POSITIVE,1,0,1,1,9.14
FALSE POSITIVE,0,0,1,0,28.21
CANDIDATE,0,0,0,0,22.95
CANDIDATE,0,0,0,0,1.29
FALSE POSITIVE,0,0,1,0,89.79
FALSE POSITIVE,1,0,1,1,51.11
FALSE POSITIVE,1,0,1,0,21.06
FALSE POSITIVE,0,1,0,0,66.73
FALSE POSITIVE,1,0,1,1,30.38
FALSE POSITIVE,0,1,0,0,54.17
CANDIDATE,0,0,0,0,6.11
FALSE POSITIVE,0,0,1,0,19.17
FALSE POSITIVE,0,0,1,0,33.24
FALSE POSITIVE,0,0,1,0,37.56
FALSE POSITIVE,0,0,1,0,40.37
FALSE POSITIVE,0,0,1,0,165.15
FALSE POSITIVE,0,0,1,0,35.2
FALSE POSITIVE,0,0,1,0,51.44
FALSE POSITIVE,0,1,0,1,458.02
FALSE POSITIVE,0,0,1,0,19.96
FALSE POSITIVE,1,0,1,1,3.94
FALSE POSITIVE,1,0,1,0,7.08
FALSE POSITIVE,1,0,0,1,0.5
FALSE POSITIVE,0,0,1,0,26042.9
CANDIDATE,0,0,0,0,13.21
FALSE POSITIVE,1,0,1,1,34.34
FALSE POSITIVE,0,0,1,0,4.28
FALSE POSITIVE,1,0,0,0,1.26
CANDIDATE,0,0,0,0,1.96
FALSE POSITIVE,1,0,1,1,15.7
CANDIDATE,0,0,0,0,2.84
FALSE POSITIVE,0,0,1,0,51.69
FALSE POSITIVE,1,0,1,0,45.93
CANDIDATE,0,0,0,0,231.85
CANDIDATE,0,0,0,0,4.22
FALSE POSITIVE,0,0,1,0,47.58
FALSE POSITIVE,0,0,1,0,73.29
CANDIDATE,0,0,0,0,0.78
CANDIDATE,0,0,0,0,0.98
CANDIDATE,0,0,0,0,2.15
FALSE POSITIVE,0,0,1,0,450.76
FALSE POSITIVE,0,0,1,0,13.66
FALSE POSITIVE,1,0,1,1,163.25
FALSE POSITIVE,0,0,1,0,52.91
FALSE POSITIVE,1,0,1,0,539.16
FALSE POSITIVE,1,1,0,1,4.49
FALSE POSITIVE,1,1,0,1,37.79
FALSE POSITIVE,0,1,0,0,1.0
FALSE POSITIVE,0,0,1,0,60.62
FALSE POSITIVE,0,0,1,0,268.75
FALSE POSITIVE,0,0,1,0,59.66
FALSE POSITIVE,0,0,1,0,70.73
FALSE POSITIVE,0,0,1,0,162.67
FALSE POSITIVE,0,0,1,0,71.11
FALSE POSITIVE,0,0,1,0,64.69
FALSE POSITIVE,0,0,1,0,22.27
FALSE POSITIVE,1,1,0,0,12.01
FALSE POSITIVE,0,0,1,0,138.76
FALSE POSITIVE,1,0,0,0,28.73
FALSE POSITIVE,1,0,1,0,5.08
FALSE POSITIVE,0,0,1,0,52.05
FALSE POSITIVE,0,1,0,0,145.36
FALSE POSITIVE,0,0,1,0,34.32
FALSE POSITIVE,1,0,1,0,29.78
FALSE POSITIVE,0,0,1,0,18.59
CANDIDATE,0,0,0,0,2.94
CANDIDATE,0,0,0,0,11.58
CANDIDATE,0,0,0,0,2.88
FALSE POSITIVE,1,0,1,1,19.01
FALSE POSITIVE,1,0,0,0,26.1
FALSE POSITIVE,0,1,0,0,43.67
FALSE POSITIVE,1,0,0,0,0.64
FALSE POSITIVE,1,0,1,1,27.25
FALSE POSITIVE,0,0,1,0,155.81
FALSE POSITIVE,0,0,1,0,115.26
CANDIDATE,0,0,0,0,2.49
FALSE POSITIVE,0,0,1,0,27.09
FALSE POSITIVE,0,0,1,0,121.59
FALSE POSITIVE,0,0,1,0,38.63
FALSE POSITIVE,0,0,1,0,38.79
FALSE POSITIVE,0,0,1,0,57.21
CANDIDATE,0,0,0,0,0.7
FALSE POSITIVE,1,0,1,1,995.22
FALSE POSITIVE,0,0,1,0,68.48
FALSE POSITIVE,0,0,1,0,25.76
FALSE POSITIVE,0,0,1,0,57.51
FALSE POSITIVE,1,0,0,0,41.19
CANDIDATE,0,0,0,0,6.9
FALSE POSITIVE,1,0,0,0,32.26
CANDIDATE,0,0,0,0,7.27
FALSE POSITIVE,1,0,1,0,18.16
FALSE POSITIVE,1,0,1,0,3.16
CANDIDATE,0,0,0,0,34.85
CANDIDATE,0,0,0,0,0.92
FALSE POSITIVE,1,0,1,0,33.14
FALSE POSITIVE,0,0,1,0,62.41
CANDIDATE,0,0,0,0,8.98
FALSE POSITIVE,0,0,1,0,148.25
FALSE POSITIVE,0,0,1,0,33.3
FALSE POSITIVE,1,0,1,0,219.02
FALSE POSITIVE,1,0,1,0,679.44
FALSE POSITIVE,0,0,1,0,300.82
FALSE POSITIVE,0,0,1,0,112.77
FALSE POSITIVE,1,0,1,1,395.94
FALSE POSITIVE,0,1,0,0,1.36
FALSE POSITIVE,0,0,1,0,68.92
FALSE POSITIVE,1,0,1,1,26.2
CANDIDATE,0,0,0,0,4.55
FALSE POSITIVE,1,0,0,0,1.23
FALSE POSITIVE,1,0,1,0,21.23
FALSE POSITIVE,1,0,0,0,2.09
FALSE POSITIVE,1,0,0,1,25.55
FALSE POSITIVE,1,0,0,0,25.39
FALSE POSITIVE,1,0,0,0,1.17
FALSE POSITIVE,1,0,0,0,1.22
FALSE POSITIVE,1,0,0,0,1.72
FALSE POSITIVE,0,1,0,0,36.87
FALSE POSITIVE,1,1,0,1,21.34
CANDIDATE,0,0,0,0,2.57
FALSE POSITIVE,1,1,0,1,2.64
FALSE POSITIVE,1,1,0,1,2.39
FALSE POSITIVE,1,0,0,0,1.78
FALSE POSITIVE,0,0,1,0,120.02
FALSE POSITIVE,0,0,1,0,26.09
FALSE POSITIVE,1,0,0,0,2.03
CANDIDATE,0,0,0,0,0.97
FALSE POSITIVE,0,0,1,0,16.62
CANDIDATE,0,0,0,0,2.85
FALSE POSITIVE,1,0,0,1,4.57
CANDIDATE,0,0,0,0,0.84
FALSE POSITIVE,1,0,1,0,18.01
FALSE POSITIVE,1,0,0,0,77.99
FALSE POSITIVE,1,0,0,1,0.82
FALSE POSITIVE,1,0,0,0,1.22
FALSE POSITIVE,1,0,0,0,1.27
CANDIDATE,0,0,0,0,2.09
FALSE POSITIVE,1,0,1,0,1.84
FALSE POSITIVE,1,0,0,1,0.95
FALSE POSITIVE,1,0,1,0,21.45
FALSE POSITIVE,1,0,0,0,1.53
FALSE POSITIVE,0,0,1,0,13.55
FALSE POSITIVE,1,0,0,0,3.87
FALSE POSITIVE,0,0,1,0,37.22
FALSE POSITIVE,1,0,1,1,29.02
FALSE POSITIVE,1,0,1,1,9.82
FALSE POSITIVE,0,0,1,0,13.73
FALSE POSITIVE,0,0,1,0,19.58
CANDIDATE,0,0,0,0,3.0
FALSE POSITIVE,0,0,1,0,29.95
FALSE POSITIVE,0,0,1,0,24.74
FALSE POSITIVE,1,0,0,0,1.75
FALSE POSITIVE,1,0,0,1,18.29
FALSE POSITIVE,0,0,1,0,1.57
FALSE POSITIVE,1,0,0,1,2.74
CANDIDATE,0,0,0,0,1.49
FALSE POSITIVE,0,1,0,0,8.13
FALSE POSITIVE,0,1,0,0,37.47
CANDIDATE,0,0,0,0,2.89
FALSE POSITIVE,1,0,1,1,29.7
FALSE POSITIVE,1,0,1,0,41.08
FALSE POSITIVE,1,0,1,1,31.77
FALSE POSITIVE,1,0,0,0,1.08
FALSE POSITIVE,1,0,1,1,0.52
FALSE POSITIVE,0,0,1,0,32.5
CANDIDATE,0,0,0,0,20.23
CANDIDATE,0,0,0,0,3.79
FALSE POSITIVE,1,0,0,0,0.81
FALSE POSITIVE,0,0,1,0,18.48
FALSE POSITIVE,1,0,0,0,1.43
CANDIDATE,0,0,0,0,29.33
FALSE POSITIVE,1,0,1,1,155.18
FALSE POSITIVE,0,0,1,0,24.81
FALSE POSITIVE,1,0,0,1,1.48
FALSE POSITIVE,1,0,0,1,1.32
FALSE POSITIVE,1,0,0,0,1.81
FALSE POSITIVE,1,0,1,1,22.63
CANDIDATE,0,0,0,0,1.45
FALSE POSITIVE,0,0,1,0,446.29
FALSE POSITIVE,1,0,1,1,1.36
CANDIDATE,0,0,0,0,2.4
FALSE POSITIVE,1,0,0,0,20.11
CANDIDATE,0,0,0,0,2.19
FALSE POSITIVE,1,0,1,1,1.38
FALSE POSITIVE,1,0,0,1,1.06
FALSE POSITIVE,1,0,0,0,1.03
FALSE POSITIVE,0,0,0,1,1.7
CANDIDATE,0,0,0,0,1.61
FALSE POSITIVE,1,0,1,1,29.39
FALSE POSITIVE,1,0,0,1,1.33
CANDIDATE,0,0,0,0,75.08
FALSE POSITIVE,0,0,1,0,89.35
FALSE POSITIVE,1,0,0,1,1.57
FALSE POSITIVE,1,1,0,1,0.46
CANDIDATE,0,0,0,0,0.68
CANDIDATE,0,0,0,0,6.3
CANDIDATE,0,0,0,0,0.91
FALSE POSITIVE,1,0,0,0,40.6
FALSE POSITIVE,1,1,0,1,19.28
FALSE POSITIVE,1,0,0,1,0.53
CANDIDATE,0,0,0,0,2.03
FALSE POSITIVE,1,0,0,1,1.7
FALSE POSITIVE,1,0,1,0,31.99
FALSE POSITIVE,1,0,0,1,2.07
FALSE POSITIVE,1,1,0,0,9.32
FALSE POSITIVE,1,0,0,0,48.23
FALSE POSITIVE,1,0,1,0,20.05
FALSE POSITIVE,0,0,0,1,2.72
CANDIDATE,0,0,1,0,38.11
FALSE POSITIVE,1,0,1,1,2.16
CANDIDATE,0,0,0,0,2.55
FALSE POSITIVE,1,0,0,0,2.2
FALSE POSITIVE,1,0,1,0,71.95
CANDIDATE,0,0,0,0,5.1
FALSE POSITIVE,0,0,1,0,10.92
FALSE POSITIVE,1,0,0,0,1.84
FALSE POSITIVE,0,0,1,0,53.1
CANDIDATE,0,0,0,0,1.93
CANDIDATE,0,0,0,0,0.96
CANDIDATE,0,0,0,0,2.1
FALSE POSITIVE,1,0,0,0,1.03
FALSE POSITIVE,1,0,1,0,3.37
FALSE POSITIVE,1,1,0,1,1.55
CANDIDATE,0,0,0,0,1.6
FALSE POSITIVE,1,0,0,0,1.4
FALSE POSITIVE,1,0,0,1,14.28
FALSE POSITIVE,0,1,0,0,2.07
FALSE POSITIVE,0,0,1,0,49.25
FALSE POSITIVE,1,0,1,1,1.12
FALSE POSITIVE,1,0,0,1,8.85
CANDIDATE,0,0,0,0,1.66
FALSE POSITIVE,1,0,0,0,4.54
FALSE POSITIVE,1,0,0,1,2.63
FALSE POSITIVE,1,0,0,0,2.17
FALSE POSITIVE,1,0,0,0,18.33
FALSE POSITIVE,1,0,1,1,0.85
FALSE POSITIVE,0,1,0,0,19.02
CANDIDATE,0,0,0,0,0.51
CANDIDATE,0,0,0,0,1.97
FALSE POSITIVE,0,1,0,1,0.63
FALSE POSITIVE,1,0,1,1,15.83
FALSE POSITIVE,0,0,1,0,35.3
FALSE POSITIVE,1,0,0,0,1.3
FALSE POSITIVE,0,0,1,0,79.67
FALSE POSITIVE,1,0,1,1,14.43
FALSE POSITIVE,0,0,1,0,17.82
FALSE POSITIVE,0,0,1,0,237.84
FALSE POSITIVE,1,0,0,0,55.95
FALSE POSITIVE,1,0,1,1,2.78
CANDIDATE,0,0,1,0,16.0
FALSE POSITIVE,0,0,1,0,18.9
FALSE POSITIVE,1,0,0,0,1.46
FALSE POSITIVE,1,0,0,1,21.43
FALSE POSITIVE,1,0,1,1,3.63
FALSE POSITIVE,1,0,1,0,1.02
FALSE POSITIVE,0,0,1,1,0.59
FALSE POSITIVE,1,0,0,0,0.88
FALSE POSITIVE,1,0,1,0,35.36
CANDIDATE,0,0,0,0,0.58
FALSE POSITIVE,1,0,0,0,1.82
FALSE POSITIVE,1,0,0,0,18.09
FALSE POSITIVE,0,0,1,0,149.44
CANDIDATE,0,0,0,0,3.73
FALSE POSITIVE,1,1,0,0,25.43
FALSE POSITIVE,1,0,1,1,40.82
CANDIDATE,0,0,0,0,0.7
FALSE POSITIVE,1,0,1,0,2.51
FALSE POSITIVE,1,0,1,0,23.56
FALSE POSITIVE,0,0,1,0,17.9
FALSE POSITIVE,0,0,1,0,44.9
FALSE POSITIVE,1,0,0,1,25.84
FALSE POSITIVE,1,0,1,0,3.74
FALSE POSITIVE,1,0,0,0,1.27
FALSE POSITIVE,1,0,0,0,1.49
FALSE POSITIVE,1,0,1,1,15.78
FALSE POSITIVE,1,0,0,1,2.14
FALSE POSITIVE,1,0,0,0,1.37
FALSE POSITIVE,1,0,0,0,1.43
CANDIDATE,0,0,0,0,1.0
FALSE POSITIVE,0,0,1,0,2.03
FALSE POSITIVE,0,0,1,0,2.09
FALSE POSITIVE,1,0,1,1,0.99
CANDIDATE,0,0,0,0,1.27
FALSE POSITIVE,1,0,0,1,0.86
CANDIDATE,0,0,0,0,1.41
CANDIDATE,0,0,0,0,2.25
CANDIDATE,0,0,0,0,0.79
FALSE POSITIVE,0,0,1,0,15.08
FALSE POSITIVE,0,0,1,0,68.81
FALSE POSITIVE,1,0,1,1,0.94
FALSE POSITIVE,1,0,0,0,28.34
FALSE POSITIVE,1,0,1,0,21.49
FALSE POSITIVE,1,0,1,1,24.11
FALSE POSITIVE,1,0,0,0,1.5
FALSE POSITIVE,1,0,1,0,12.6
FALSE POSITIVE,1,0,0,1,23.38
CANDIDATE,0,0,0,0,3.01
CANDIDATE,0,0,0,0,1.96
FALSE POSITIVE,1,0,1,1,28.27
CANDIDATE,0,0,0,0,1.32
FALSE POSITIVE,0,0,1,0,79.14
CANDIDATE,0,0,0,0,1.29
FALSE POSITIVE,1,0,0,0,2.98
CANDIDATE,0,0,0,0,0.68
FALSE POSITIVE,1,1,0,1,1.47
CANDIDATE,0,0,0,0,25.01
FALSE POSITIVE,1,0,1,0,27.74
CANDIDATE,0,0,0,0,2.91
CANDIDATE,0,0,0,0,3.06
FALSE POSITIVE,1,1,0,0,92.86
FALSE POSITIVE,0,0,1,0,27.32
FALSE POSITIVE,0,0,1,0,21.49
FALSE POSITIVE,1,0,0,1,3.98
CANDIDATE,0,0,0,0,1.27
FALSE POSITIVE,0,0,1,0,28.98
FALSE POSITIVE,1,0,0,0,1.17
FALSE POSITIVE,1,0,1,0,2.44
FALSE POSITIVE,0,0,0,1,1.93
FALSE POSITIVE,1,0,1,1,1.6
FALSE POSITIVE,1,0,0,0,36.93
CANDIDATE,0,0,0,0,2.08
FALSE POSITIVE,0,0,1,0,21.42
FALSE POSITIVE,1,0,1,0,104.18
CANDIDATE,0,0,0,0,43.81
FALSE POSITIVE,1,0,0,0,73.15
