koi_pdisposition,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_prad,koi_depth,koi_teq,koi_impact,koi_insol,koi_model_snr
FALSE POSITIVE,1,0,0,1,0.42,27.1,1172.0,0.669,447.52,16.7
FALSE POSITIVE,1,0,0,1,1.26,198.6,618.0,0.542,34.52,10.5
CANDIDATE,0,0,0,0,0.65,166.0,532.0,0.172,18.89,8.9
FALSE POSITIVE,0,0,1,0,61.66,149520.0,1404.0,0.89,918.39,1398.8
FALSE POSITIVE,1,1,0,1,1.88,92.2,976.0,0.98,214.85,39.0
FALSE POSITIVE,0,0,1,0,101.02,93038.0,1829.0,0.996,2649.52,217.0
FALSE POSITIVE,0,0,0,1,0.68,22.7,1801.0,0.229,2494.14,9.3
FALSE POSITIVE,0,1,0,0,48.15,21245.0,2083.0,1.222,4459.03,1582.9
FALSE POSITIVE,0,0,1,0,96.65,182830.0,2056.0,0.82,4215.56,904.8
FALSE POSITIVE,0,0,1,0,114.45,62755.0,1004.0,1.091,240.38,1951.8
FALSE POSITIVE,0,0,1,0,78.6,47188.0,2137.0,1.135,4939.8,560.0
FALSE POSITIVE,1,1,0,1,0.64,18.9,2755.0,0.653,13656.59,12.4
FALSE POSITIVE,1,1,0,1,0.75,60.9,2204.0,0.005,5608.62,18.7
FALSE POSITIVE,0,0,1,0,52.93,330910.0,701.0,0.3,57.04,2025.2
CANDIDATE,0,0,0,0,32.19,61542.0,1850.0,0.643,2761.65,2493.3
CANDIDATE,0,0,0,0,1.87,239.8,585.0,0.202,27.73,8.8
FALSE POSITIVE,0,0,1,0,61.56,205260.0,1132.0,0.309,388.56,3250.0
FALSE POSITIVE,0,0,1,0,112.28,20527.0,2317.0,1.199,6804.42,1412.4
FALSE POSITIVE,0,0,1,0,30.85,71589.0,747.0,0.768,73.51,982.3
CANDIDATE,0,0,0,0,1.08,98.7,1178.0,0.172,455.98,10.3
FALSE POSITIVE,0,0,1,1,1.13,27.8,2498.0,0.677,9242.43,14.4
FALSE POSITIVE,0,0,1,0,52.0,177070.0,1548.0,0.781,1362.14,368.8
FALSE POSITIVE,0,0,1,0,96.85,136660.0,2725.0,0.771,13078.76,520.3
FALSE POSITIVE,1,0,0,1,1.85,337.0,930.0,0.33,176.51,14.5
FALSE POSITIVE,0,0,1,0,62.69,259760.0,1264.0,0.416,604.21,5742.0
FALSE POSITIVE,0,0,1,0,267.59,730500.0,3771.0,0.161,47811.67,3732.8
FALSE POSITIVE,0,0,1,0,57.56,167700.0,1947.0,0.843,3416.07,240.1
FALSE POSITIVE,0,0,1,0,44.78,202680.0,943.0,0.162,187.0,2368.6
FALSE POSITIVE,1,0,1,1,28.44,2122.3,1713.0,1.248,2023.36,390.8
FALSE POSITIVE,0,0,1,0,59.71,69814.0,1728.0,1.071,2109.03,1243.7
FALSE POSITIVE,0,0,1,0,68.65,25302.0,2959.0,1.214,18153.51,511.4
FALSE POSITIVE,1,0,0,1,0.91,127.3,1177.0,0.298,453.48,8.9
FALSE POSITIVE,0,0,1,0,110.46,345940.0,1190.0,0.561,474.09,6499.9
FALSE POSITIVE,0,0,1,0,47.02,60039.0,1157.0,1.142,423.13,964.8
FALSE POSITIVE,1,1,1,1,28.22,967.3,221.0,1.222,0.56,15.3
CANDIDATE,0,0,0,0,0.84,221.0,579.0,0.776,26.5,9.1
CANDIDATE,0,0,0,0,1.55,95.6,1529.0,0.023,1294.06,12.3
FALSE POSITIVE,0,0,0,1,0.7,82.9,746.0,0.707,73.27,5.3
CANDIDATE,0,0,0,0,20.91,192.7,963.0,1.14,202.91,9.6
FALSE POSITIVE,0,0,1,0,191.42,415160.0,2701.0,0.492,12609.03,1351.5
FALSE POSITIVE,1,1,0,1,1.98,158.2,1979.0,0.984,3627.61,33.6
FALSE POSITIVE,0,0,1,0,55.69,24989.0,1436.0,1.192,1003.75,757.0
FALSE POSITIVE,0,1,0,1,0.85,105.9,1135.0,0.117,392.05,9.1
FALSE POSITIVE,0,0,1,0,45.2,182720.0,734.0,0.421,68.54,2003.1
FALSE POSITIVE,0,0,1,0,78.3,276140.0,1316.0,0.668,709.74,732.5
FALSE POSITIVE,0,0,1,0,110.91,104690.0,2649.0,0.992,11612.14,454.1
FALSE POSITIVE,0,0,1,0,62.08,340410.0,527.0,0.58,18.3,4578.3
FALSE POSITIVE,0,0,1,0,157.82,193830.0,2657.0,0.804,11792.22,967.7
FALSE POSITIVE,1,0,0,1,0.7,42.8,1743.0,0.716,2172.96,12.0
FALSE POSITIVE,0,0,1,0,81.1,205220.0,994.0,0.786,230.53,3617.5
FALSE POSITIVE,1,0,0,0,0.51,25.1,1854.0,0.944,2791.09,9.6
FALSE POSITIVE,0,0,1,0,138.54,393270.0,2715.0,0.545,12833.03,1728.1
CANDIDATE,0,0,0,0,1.17,153.1,1280.0,0.434,633.57,9.8
FALSE POSITIVE,1,1,0,1,1.3,261.5,685.0,0.245,51.91,23.6
FALSE POSITIVE,1,1,0,0,1.66,147.9,1205.0,0.973,499.09,35.7
FALSE POSITIVE,0,0,1,0,46.92,48943.0,1053.0,0.309,290.46,3181.5
FALSE POSITIVE,0,0,1,0,68.52,526950.0,631.0,0.215,37.55,3487.5
FALSE POSITIVE,0,0,1,0,43.5,412550.0,1293.0,0.479,660.96,1054.4
FALSE POSITIVE,0,0,1,0,89.71,78714.0,1096.0,1.287,341.36,1307.0
FALSE POSITIVE,0,1,0,1,0.66,49.3,2040.0,0.679,4113.39,15.6
FALSE POSITIVE,0,1,0,0,99.05,483490.0,1737.0,0.397,2156.25,2121.8
FALSE POSITIVE,1,0,1,1,0.74,48.2,1479.0,0.596,1131.64,13.6
FALSE POSITIVE,0,0,1,0,49.53,251480.0,1288.0,0.7,651.03,2338.3
FALSE POSITIVE,0,1,0,0,23.19,129.1,2313.0,1.196,6742.52,17.0
FALSE POSITIVE,0,1,0,0,91.26,49618.0,971.0,0.559,210.02,1292.0
FALSE POSITIVE,0,0,1,0,30.54,16876.0,1490.0,1.224,1160.98,939.5
FALSE POSITIVE,0,0,1,0,61.04,41109.0,755.0,1.147,76.63,285.4
CANDIDATE,0,0,0,0,1.08,96.4,1072.0,0.431,312.61,8.7
FALSE POSITIVE,1,0,0,1,0.41,50.8,1473.0,0.288,1116.9,11.0
CANDIDATE,0,0,0,0,1.14,254.7,1566.0,0.659,1416.91,20.5
FALSE POSITIVE,0,0,1,0,67.43,161390.0,1502.0,0.878,1199.89,2274.7
FALSE POSITIVE,0,0,0,1,0.99,40.8,1663.0,0.864,1807.48,12.4
CANDIDATE,0,0,0,0,0.62,35.4,1364.0,0.372,818.81,10.7
FALSE POSITIVE,0,0,1,0,50.28,121560.0,1542.0,0.871,1333.24,1545.8
FALSE POSITIVE,1,0,0,1,0.96,31.0,2395.0,0.413,7802.17,5.0
FALSE POSITIVE,1,0,0,1,28.37,278.2,5080.0,0.582,157611.61,31.4
FALSE POSITIVE,1,0,0,1,16.03,174.9,4529.0,0.137,99175.88,11.9
FALSE POSITIVE,1,0,0,1,0.67,78.4,1369.0,0.223,832.33,16.1
CANDIDATE,0,0,0,0,1.18,166.5,1623.0,0.029,1643.57,13.3
FALSE POSITIVE,0,0,1,0,29.61,50163.0,1646.0,0.715,1741.01,239.2
CANDIDATE,0,0,0,0,3.29,1431.0,577.0,0.957,26.17,15.6
FALSE POSITIVE,0,0,1,0,32.62,5675.1,1039.0,1.248,275.68,197.5
FALSE POSITIVE,0,0,1,0,406.97,901660.0,1925.0,0.642,3246.2,4885.3
FALSE POSITIVE,1,0,1,1,18.93,320.4,1980.0,1.194,3647.63,94.0
FALSE POSITIVE,0,1,0,0,1.8,76.7,2340.0,0.008,7086.5,68.2
CANDIDATE,0,0,0,0,0.74,47.7,1034.0,0.901,270.25,6.0
CANDIDATE,0,0,0,0,1.18,227.5,1047.0,0.328,284.82,10.1
CANDIDATE,0,0,0,0,1.43,152.1,582.0,0.721,27.17,8.3
CANDIDATE,0,0,0,0,1.32,134.8,1046.0,0.286,283.25,9.8
CANDIDATE,0,0,0,0,1.46,111.8,1840.0,0.956,2705.58,9.1
CANDIDATE,0,0,0,0,2.06,89.7,1074.0,0.569,313.87,9.3
FALSE POSITIVE,0,0,1,0,84.49,114620.0,2051.0,0.965,4186.71,724.0
FALSE POSITIVE,0,0,1,0,22.11,38007.0,1016.0,0.911,252.13,87.9
FALSE POSITIVE,1,0,1,0,0.89,70.8,2046.0,0.697,4119.09,37.9
FALSE POSITIVE,1,1,0,1,0.83,91.6,2072.0,0.004,4335.56,12.6
FALSE POSITIVE,1,0,0,0,1.01,121.0,1079.0,0.242,319.94,10.0
FALSE POSITIVE,1,0,0,0,2.12,36.0,2858.0,0.097,15781.19,11.9
FALSE POSITIVE,0,0,1,0,51.97,410720.0,1347.0,0.467,775.9,524.8
FALSE POSITIVE,0,0,1,1,1.88,497.0,764.0,0.369,80.51,14.7
FALSE POSITIVE,1,1,0,1,8.43,936.0,1551.0,0.963,1369.63,49.6
FALSE POSITIVE,1,1,0,1,2.17,378.9,755.0,0.938,76.9,36.0
FALSE POSITIVE,0,0,0,1,1.02,125.9,1447.0,0.738,1035.27,14.2
FALSE POSITIVE,1,0,0,1,0.79,55.5,1552.0,0.728,1372.36,3.4
FALSE POSITIVE,1,0,0,0,1.08,164.9,815.0,0.187,104.49,10.9
FALSE POSITIVE,0,0,1,0,69.18,376200.0,1507.0,0.518,1221.98,2731.0
FALSE POSITIVE,1,0,0,0,0.78,86.5,1584.0,0.717,1496.92,10.7
FALSE POSITIVE,0,1,0,1,0.64,141.6,1350.0,0.123,786.1,23.4
FALSE POSITIVE,0,1,0,1,0.77,145.1,1649.0,0.188,1738.27,28.9
FALSE POSITIVE,0,1,0,1,0.79,81.8,1984.0,0.591,3678.65,14.0
FALSE POSITIVE,1,0,0,1,1.29,49.2,3111.0,0.628,22107.66,14.4
FALSE POSITIVE,0,0,1,0,44.56,287600.0,448.0,0.645,9.52,2177.0
FALSE POSITIVE,0,0,1,0,74.23,232470.0,1790.0,0.49,2430.91,2607.6
FALSE POSITIVE,0,1,0,0,105.82,129240.0,1967.0,0.923,3539.43,3152.6
FALSE POSITIVE,0,0,1,0,42.58,252720.0,548.0,0.705,21.34,1938.7
FALSE POSITIVE,0,0,1,0,42.05,112260.0,1236.0,0.957,551.66,252.0
FALSE POSITIVE,1,0,0,1,0.68,45.5,1707.0,0.28,2011.41,7.2
CANDIDATE,0,0,0,0,0.93,83.7,953.0,0.219,195.36,8.4
FALSE POSITIVE,0,0,1,0,59.24,233340.0,1281.0,0.619,635.61,2387.8
CANDIDATE,0,0,0,0,1.17,121.3,929.0,0.132,176.34,7.9
FALSE POSITIVE,0,0,1,0,28.69,133320.0,1033.0,0.686,269.48,645.9
FALSE POSITIVE,0,0,1,0,20.51,127970.0,547.0,0.213,21.15,2098.9
FALSE POSITIVE,0,0,1,0,88.52,173840.0,1739.0,0.841,2164.0,422.1
FALSE POSITIVE,0,0,1,0,90.93,439210.0,656.0,0.459,43.69,969.3
FALSE POSITIVE,0,1,0,0,25.44,116720.0,398.0,0.386,5.93,3568.1
FALSE POSITIVE,0,0,1,0,31.39,106530.0,968.0,0.433,207.61,742.1
FALSE POSITIVE,0,0,1,0,45.9,459880.0,594.0,0.003,29.44,2599.0
FALSE POSITIVE,0,0,1,0,28.97,83412.0,810.0,0.275,101.98,4542.8
FALSE POSITIVE,0,0,1,0,188.89,61032.0,2565.0,1.146,10243.23,370.6
CANDIDATE,0,0,0,0,3.45,51.8,2209.0,0.03,5635.4,9.3
FALSE POSITIVE,0,0,1,0,17.21,58144.0,549.0,0.879,21.56,1144.8
FALSE POSITIVE,0,0,1,0,151.56,1520.3,2927.0,1.312,17363.68,237.7
CANDIDATE,0,0,0,0,1.8,222.5,1323.0,0.813,724.16,10.7
CANDIDATE,0,0,0,0,2.98,67.9,1178.0,0.695,455.65,9.7
FALSE POSITIVE,0,0,1,1,89.62,92285.0,1558.0,1.014,1390.76,3230.4
FALSE POSITIVE,0,0,1,0,31.35,70355.0,938.0,0.984,183.08,187.0
CANDIDATE,0,0,0,0,0.83,44.3,1115.0,0.456,365.09,10.6
FALSE POSITIVE,0,1,0,0,1.96,425.4,225.0,0.001,0.61,8.2
FALSE POSITIVE,0,1,0,0,27.04,110.6,3903.0,1.007,54903.0,1.4
FALSE POSITIVE,1,0,0,0,10.23,55.9,5480.0,0.524,212663.45,4.8
FALSE POSITIVE,0,0,1,0,96.62,116630.0,1068.0,0.982,307.27,217.7
CANDIDATE,0,0,0,0,1.54,298.4,723.0,0.903,64.57,10.7
FALSE POSITIVE,0,0,1,0,82.42,1840.6,1378.0,1.269,852.84,181.4
FALSE POSITIVE,0,0,1,0,41.38,181820.0,1032.0,0.651,267.96,1564.3
CANDIDATE,0,0,0,0,1.81,250.9,258.0,0.003,1.05,10.2
FALSE POSITIVE,0,1,0,1,0.5,13.7,1901.0,0.599,3080.82,9.6
FALSE POSITIVE,0,0,1,0,61.88,276280.0,1266.0,0.269,606.33,5286.2
FALSE POSITIVE,0,0,1,0,49.22,105350.0,425.0,0.987,7.69,1754.8
FALSE POSITIVE,0,0,1,0,74.87,447720.0,604.0,0.445,31.48,3469.5
FALSE POSITIVE,0,0,1,1,75.54,513810.0,1715.0,0.327,2045.19,1153.4
FALSE POSITIVE,0,0,1,0,45.2,251880.0,1409.0,0.465,928.82,1496.5
FALSE POSITIVE,0,1,0,0,52.8,107380.0,970.0,0.001,209.25,2085.7
FALSE POSITIVE,0,1,0,0,0.96,45.9,2601.0,0.257,10830.96,21.4
CANDIDATE,0,0,0,0,2.48,32.1,3112.0,0.628,22119.66,10.3
FALSE POSITIVE,0,0,1,0,34.62,85532.0,788.0,0.825,91.2,1767.8
CANDIDATE,0,0,0,0,0.95,2265.0,365.0,0.442,4.2,15.0
FALSE POSITIVE,0,1,0,1,0.91,82.6,2293.0,0.681,6584.06,22.5
FALSE POSITIVE,1,0,0,0,0.74,91.1,1274.0,0.734,621.89,15.0
CANDIDATE,0,0,0,0,1.09,207.1,659.0,0.029,44.5,9.0
FALSE POSITIVE,0,0,1,0,50.48,32096.0,1475.0,1.189,1120.19,593.6
FALSE POSITIVE,0,0,1,0,52.42,113970.0,1492.0,0.294,1169.87,2152.8
FALSE POSITIVE,0,1,0,0,2.89,93.7,3535.0,0.689,36888.8,45.0
FALSE POSITIVE,0,0,1,1,1.0,152.1,1558.0,0.519,1389.28,16.8
FALSE POSITIVE,0,1,0,0,0.76,13.4,3176.0,0.569,23945.42,16.0
CANDIDATE,0,0,1,0,21.11,66328.0,1364.0,0.381,817.05,1107.7
CANDIDATE,0,0,0,0,2.16,190.4,501.0,0.682,14.88,8.4
FALSE POSITIVE,0,0,0,1,14.47,77.5,1466.0,1.137,1092.69,12.5
CANDIDATE,0,0,0,0,0.79,27.1,1686.0,0.112,1909.13,8.8
CANDIDATE,0,0,1,0,11.04,22528.0,1475.0,0.831,1115.99,815.3
FALSE POSITIVE,0,0,1,0,71.9,20524.0,2604.0,1.255,10815.86,347.5
FALSE POSITIVE,0,0,1,0,27.38,41865.0,588.0,0.767,28.2,1304.8
FALSE POSITIVE,0,1,0,0,2.11,497.6,438.0,0.752,8.7,7.7
FALSE POSITIVE,0,0,1,0,26.43,81901.0,444.0,1.012,9.21,395.3
FALSE POSITIVE,0,1,0,0,89.22,5880.0,2753.0,1.286,13581.41,133.4
FALSE POSITIVE,0,0,1,0,64.42,455660.0,618.0,0.415,34.58,2246.9
CANDIDATE,0,0,0,0,1.09,200.7,931.0,0.226,178.03,11.2
FALSE POSITIVE,0,0,1,0,43.95,37454.0,2336.0,1.17,7025.25,873.6
FALSE POSITIVE,0,0,1,0,47.06,388000.0,523.0,0.167,17.75,820.9
FALSE POSITIVE,1,0,1,0,30.32,2486.5,1470.0,1.258,1107.41,200.9
FALSE POSITIVE,0,1,0,0,1.03,216.0,1760.0,0.318,2262.14,12.4
FALSE POSITIVE,0,0,1,0,35.68,370600.0,1285.0,0.527,640.66,1289.0
CANDIDATE,0,0,0,0,0.99,74.8,1523.0,0.066,1274.27,9.1
FALSE POSITIVE,1,0,0,1,1.13,70.8,1825.0,0.634,2625.26,16.0
CANDIDATE,0,0,0,0,1.38,230.5,841.0,0.003,118.13,8.6
CANDIDATE,0,0,0,0,2.84,614.6,321.0,0.001,2.52,10.4
CANDIDATE,0,0,0,0,1.85,70.9,1334.0,0.785,748.7,13.2
FALSE POSITIVE,1,1,0,1,216.31,610.2,3617.0,1.202,40561.5,100.8
FALSE POSITIVE,0,0,1,0,88.56,106050.0,932.0,0.988,177.96,893.0
FALSE POSITIVE,0,0,1,0,49.38,40509.0,2078.0,0.788,4410.65,140.4
CANDIDATE,0,0,0,0,1.16,161.4,1039.0,0.286,275.15,9.2
FALSE POSITIVE,1,0,1,0,49.63,13859.0,2194.0,1.242,5474.27,331.7
FALSE POSITIVE,0,0,1,0,112.24,208730.0,901.0,0.781,155.67,5148.8
FALSE POSITIVE,0,0,1,0,12.44,17369.0,1759.0,0.917,2251.28,961.9
FALSE POSITIVE,1,1,0,0,19.94,260.1,3637.0,0.268,41377.92,7.8
CANDIDATE,0,0,0,0,1.62,198.5,748.0,0.678,73.97,8.7
FALSE POSITIVE,0,0,1,0,41.58,108820.0,1714.0,0.961,2038.54,6873.9
FALSE POSITIVE,0,0,1,0,93.1,156250.0,1628.0,0.877,1660.29,440.0
FALSE POSITIVE,0,0,1,0,205.64,358890.0,4281.0,0.54,79148.54,2584.7
FALSE POSITIVE,0,0,1,0,67.76,437140.0,850.0,0.275,123.51,5258.2
FALSE POSITIVE,0,0,1,0,48.86,195750.0,1431.0,0.359,989.89,665.5
CANDIDATE,0,0,0,0,1.11,215.9,519.0,0.805,17.12,8.1
FALSE POSITIVE,1,0,1,0,18.65,153.0,5119.0,0.035,162048.58,9.8
FALSE POSITIVE,0,0,1,0,97.12,325700.0,1019.0,0.606,254.84,5027.8
FALSE POSITIVE,0,0,1,0,128.15,114930.0,2703.0,0.968,12627.67,861.6
FALSE POSITIVE,0,0,1,0,61.52,305230.0,1352.0,0.634,789.69,5776.1
FALSE POSITIVE,1,0,0,1,0.9,125.1,1331.0,0.109,743.75,12.4
FALSE POSITIVE,0,0,1,0,125.25,174200.0,2546.0,0.836,9914.08,823.8
FALSE POSITIVE,0,0,1,0,40.79,32091.0,1861.0,1.026,2828.82,2857.7
FALSE POSITIVE,0,0,0,1,0.74,105.9,1320.0,0.378,715.46,7.7
CANDIDATE,0,0,0,0,1.35,67.3,1654.0,0.579,1771.98,10.6
CANDIDATE,0,0,0,0,0.77,170.5,1240.0,0.16,561.84,13.2
FALSE POSITIVE,0,1,0,0,213.31,231000.0,1194.0,0.742,480.54,2895.8
FALSE POSITIVE,0,0,1,0,107.13,215960.0,2860.0,0.694,15791.97,2947.8
FALSE POSITIVE,0,0,1,0,51.5,85309.0,673.0,0.658,48.36,2499.7
FALSE POSITIVE,0,0,1,0,40.58,158910.0,1236.0,0.523,550.68,840.7
FALSE POSITIVE,0,1,0,0,56.23,791.6,1136.0,1.206,393.14,256.3
FALSE POSITIVE,0,0,1,0,98.13,64104.0,2468.0,1.093,8795.37,669.6
CANDIDATE,0,0,0,0,1.42,219.3,692.0,0.247,54.13,7.4
FALSE POSITIVE,0,0,0,1,0.82,69.5,1678.0,0.531,1876.57,13.1
FALSE POSITIVE,1,0,1,0,30.37,885.0,2274.0,1.263,6364.7,172.7
CANDIDATE,0,0,0,0,1.39,204.6,1454.0,0.276,1056.39,10.8
FALSE POSITIVE,0,1,0,0,95.98,279650.0,1247.0,0.671,571.1,5246.5
FALSE POSITIVE,0,0,1,0,36.15,5663.8,1030.0,1.277,265.42,178.3
FALSE POSITIVE,1,0,0,1,1.0,327.6,1094.0,0.262,340.64,20.3
FALSE POSITIVE,0,0,1,0,16.79,46802.0,630.0,0.898,37.12,582.0
FALSE POSITIVE,1,1,0,0,0.81,137.5,919.0,0.144,168.43,9.2
CANDIDATE,0,0,0,0,1.55,197.4,851.0,0.781,123.81,9.3
FALSE POSITIVE,1,1,0,1,12.63,120.5,1969.0,1.123,3537.89,19.4
CANDIDATE,0,0,0,0,1.98,49.5,1362.0,0.006,814.46,10.8
FALSE POSITIVE,0,0,1,0,9.39,6782.2,551.0,0.946,21.85,252.3
FALSE POSITIVE,0,0,1,0,40.68,7583.4,1469.0,1.276,1104.26,249.5
FALSE POSITIVE,0,0,1,0,51.71,66877.0,877.0,0.998,139.95,1133.5
FALSE POSITIVE,1,1,0,0,0.83,82.3,1633.0,0.563,1686.88,10.9
FALSE POSITIVE,1,0,1,1,20.76,596.8,1655.0,1.211,1775.05,57.4
FALSE POSITIVE,0,1,0,0,1.92,29.4,2803.0,0.991,14545.24,11.2
FALSE POSITIVE,0,0,1,0,124.34,93327.0,824.0,1.013,109.13,201.9
FALSE POSITIVE,0,0,0,1,1.07,57.2,1206.0,0.99,500.7,13.8
FALSE POSITIVE,1,0,1,0,36.82,2671.5,2188.0,1.261,5409.39,295.6
CANDIDATE,0,0,0,0,7.27,2551.9,1720.0,0.166,2065.56,5.3
FALSE POSITIVE,0,1,0,0,2.4,621.7,604.0,0.409,31.43,9.4
CANDIDATE,0,0,0,0,0.89,233.5,536.0,0.088,19.51,7.2
CANDIDATE,0,0,0,0,1.11,163.5,1180.0,0.467,459.66,12.0
FALSE POSITIVE,0,1,0,0,56.89,266300.0,229.0,0.653,0.65,942.6
FALSE POSITIVE,1,0,0,1,0.96,93.0,1976.0,0.612,3613.97,13.2
CANDIDATE,0,0,0,0,1.87,185.4,2474.0,0.336,8868.22,14.2
FALSE POSITIVE,0,0,1,0,429.0,237120.0,779.0,1.494,87.2,4484.5
FALSE POSITIVE,0,0,1,0,24.64,172130.0,642.0,0.644,40.28,1446.7
FALSE POSITIVE,0,1,0,0,2.88,420.1,2129.0,0.971,4880.5,44.1
FALSE POSITIVE,0,0,1,0,42.51,108500.0,2230.0,0.534,5846.79,185.1
FALSE POSITIVE,0,0,1,0,94.23,349110.0,1894.0,0.371,3041.8,2680.5
FALSE POSITIVE,0,0,1,0,90.39,95344.0,1993.0,0.888,3721.74,1174.5
CANDIDATE,0,0,0,0,0.92,119.6,1640.0,0.23,1705.12,10.7
FALSE POSITIVE,1,1,0,0,135.43,611520.0,2611.0,0.229,10982.55,1037.2
FALSE POSITIVE,0,0,1,0,35.67,118530.0,1473.0,0.94,1109.75,548.3
CANDIDATE,0,0,0,0,2.32,359.3,1824.0,0.159,2621.69,10.5
FALSE POSITIVE,0,0,1,0,34.24,57386.0,714.0,1.07,61.43,1253.6
FALSE POSITIVE,0,1,0,0,76.4,324570.0,1013.0,0.614,248.49,3481.8
FALSE POSITIVE,0,0,1,0,34.03,55965.0,679.0,1.117,50.35,529.0
FALSE POSITIVE,1,0,0,1,1.21,179.3,792.0,0.791,93.09,9.8
FALSE POSITIVE,0,0,1,0,140.07,269520.0,1412.0,0.686,940.15,5324.6
CANDIDATE,0,0,1,0,29.91,154280.0,1410.0,0.58,935.7,781.2
CANDIDATE,0,0,0,0,0.59,60.2,1248.0,0.477,573.44,15.5
FALSE POSITIVE,1,0,0,0,0.96,139.2,1896.0,0.242,3049.07,10.9
CANDIDATE,0,0,0,0,1.1,130.0,778.0,0.138,86.67,9.3
FALSE POSITIVE,0,0,1,0,49.66,92511.0,1551.0,1.033,1371.7,485.0
CANDIDATE,0,0,0,0,1.04,34.4,1369.0,0.575,829.72,9.8
CANDIDATE,0,0,0,0,0.77,49.4,1470.0,0.229,1103.3,8.5
FALSE POSITIVE,1,0,0,0,22.24,170.9,1911.0,1.207,3156.02,25.2
CANDIDATE,0,0,0,0,0.62,26.3,1079.0,0.378,320.09,10.1
FALSE POSITIVE,0,0,1,0,14.0,52760.0,397.0,0.759,5.86,439.3
CANDIDATE,0,0,0,0,2.26,54.8,2550.0,0.981,9998.13,41.5
FALSE POSITIVE,0,0,1,0,40.85,64325.0,1153.0,1.113,416.75,252.8
FALSE POSITIVE,1,0,1,1,48.81,55123.0,1576.0,1.093,1455.18,340.4
FALSE POSITIVE,0,0,1,1,117.33,70615.0,2850.0,1.072,15595.35,997.9
FALSE POSITIVE,0,1,0,0,2.43,110.8,1797.0,0.104,2469.65,8.6
FALSE POSITIVE,0,1,0,0,1.3,152.0,600.0,0.296,30.69,10.4
FALSE POSITIVE,1,0,0,1,0.63,55.4,1678.0,0.714,1879.0,16.5
FALSE POSITIVE,1,0,0,1,0.84,147.6,1371.0,0.009,831.95,13.4
FALSE POSITIVE,0,0,0,1,0.78,81.4,1680.0,0.57,1891.43,10.8
FALSE POSITIVE,1,1,0,1,0.6,64.6,1625.0,0.385,1652.84,9.5
FALSE POSITIVE,0,1,0,0,0.89,73.5,713.0,0.27,60.99,6.9
CANDIDATE,0,0,0,0,0.6,18.5,1337.0,0.505,754.66,14.4
FALSE POSITIVE,0,1,0,1,0.71,31.1,1323.0,0.649,724.17,24.5
FALSE POSITIVE,0,1,0,0,44.77,136.3,1840.0,1.159,2712.28,36.9
CANDIDATE,0,0,0,0,0.73,346.2,485.0,0.069,13.07,9.7
FALSE POSITIVE,0,0,0,1,0.55,29.5,2012.0,0.037,3871.99,13.2
FALSE POSITIVE,0,0,0,1,1.0,58.7,2073.0,0.041,4359.29,9.7
FALSE POSITIVE,0,1,0,0,77.01,427950.0,895.0,0.473,151.54,2637.0
FALSE POSITIVE,0,1,0,0,3.39,1038.6,248.0,0.041,0.9,25.9
FALSE POSITIVE,1,0,1,0,417.01,575.9,5718.0,1.196,251840.36,36.1
FALSE POSITIVE,1,0,1,0,28.97,774.1,1990.0,1.247,3702.25,26.1
FALSE POSITIVE,0,1,0,0,12.44,55.0,4203.0,1.01,73867.88,25.2
FALSE POSITIVE,1,1,0,0,2.94,85.0,3285.0,0.71,27545.43,43.8
FALSE POSITIVE,1,0,0,1,8.86,74.1,3786.0,0.208,48691.77,11.9
FALSE POSITIVE,0,1,0,0,20.12,19268.0,915.0,0.706,165.54,13.7
FALSE POSITIVE,1,0,0,1,2.6,31.1,3758.0,0.368,47393.05,15.0
FALSE POSITIVE,0,1,0,0,6.09,51.5,5094.0,0.773,159426.96,17.3
CANDIDATE,0,0,0,0,1.28,173.3,967.0,0.003,206.77,9.2
FALSE POSITIVE,0,1,0,0,1.21,50.9,3042.0,0.618,20292.47,27.9
FALSE POSITIVE,1,1,0,1,1.08,31.7,2791.0,0.128,14458.31,14.3
FALSE POSITIVE,1,1,0,1,0.84,63.8,2280.0,0.588,6410.46,16.5
FALSE POSITIVE,1,1,0,1,0.88,93.2,2222.0,0.593,5739.87,18.3
FALSE POSITIVE,1,1,0,1,0.68,59.9,2051.0,0.01,4160.07,12.8
FALSE POSITIVE,0,1,0,0,18.68,84633.0,352.0,0.467,3.64,3567.5
FALSE POSITIVE,1,1,0,0,1.1,144.1,2081.0,0.367,4429.84,18.1
FALSE POSITIVE,1,1,0,1,0.94,31.5,2524.0,0.155,9645.51,12.3
FALSE POSITIVE,0,1,0,1,1.13,26.1,2680.0,0.985,12227.82,28.8
CANDIDATE,0,0,0,0,2.57,537.9,257.0,0.89,1.03,29.0
CANDIDATE,0,0,0,0,0.66,66.8,873.0,0.816,137.1,10.8
FALSE POSITIVE,0,1,0,0,36.9,148.0,1235.0,1.151,549.92,31.0
FALSE POSITIVE,0,0,1,0,81.48,420330.0,655.0,0.483,43.51,1969.5
FALSE POSITIVE,0,1,0,0,87.18,196280.0,1080.0,0.805,322.25,6395.7
FALSE POSITIVE,0,0,1,0,23.52,37750.0,470.0,0.952,11.52,912.7
CANDIDATE,0,0,1,0,78.0,30099.0,2539.0,1.185,9801.46,642.2
FALSE POSITIVE,0,0,1,0,67.96,245320.0,1712.0,0.451,2032.57,2434.8
